id,user_id,vehicle_model,battery_capacity_kwh,charging_station_id,charging_station_location,charging_start,charging_end,energy_consumed,charging_duration_hours,charging_rate_kw,charging_cost_usd,time_of_day,day_of_week,soc_start_pct,soc_end_pct,distance_km,temperature_c,vehicle_age_years,charger_type,user_type
476,User_476,Hyundai Kona,85,Station_478,Los Angeles,2024-01-20 19:00,2024-01-20 21:39,25.89,2.57,23.44,36.65,Evening,Wednesday,36.58,44.09,75.9,-6.7,6,Level 1,Casual Driver
477,User_477,BMW i3,50,Station_167,Los Angeles,2024-01-20 20:00,2024-01-20 22:03,65.9,2.16,39.46,10.08,Morning,Monday,73.79,95.29,161.2,26.2,3,Level 2,Commuter
478,User_478,Tesla Model 3,75,Station_20,Houston,2024-01-20 21:00,2024-01-21 00:43,34.8,0.85,16.6,28.33,Night,Wednesday,64.52,57.8,0,14.2,2,DC Fast Charger,Casual Driver
479,User_479,Hyundai Kona,4,Station_216,Chicago,2024-01-20 22:00,2024-01-20 23:01,18.87,3.99,44.01,13.01,Morning,Wednesday,58.05,66.33,185.6,-10,5,DC Fast Charger,Casual Driver
480,User_480,Hyundai Kona,79,Station_343,New York,2024-01-20 23:00,2024-01-21 01:15,77.35,1.82,7.85,37.61,Morning,Tuesday,63.62,82.11,0,-5.4,7,Level 2,Casual Driver
481,User_481,Tesla Model 3,100,Station_135,New York,2024-01-21 00:00,2024-01-21 02:53,31.73,2.65,68.54,16.75,Morning,Thursday,39.61,85.43,107.7,-9.3,1,Level 1,Commuter
482,User_482,BMW i3,100,Station_393,San Francisco,2024-01-21 01:00,2024-01-21 04:53,41.27,3.49,6.79,27.61,Morning,Friday,10.87,72.77,244,-8,1,DC Fast Charger,Long-Distance Traveler
483,User_483,Nissan Leaf,75,Station_129,Houston,2024-01-21 02:00,2024-01-21 02:30,41.95,1.02,39.26,21.6,Evening,Monday,89.08,96.16,44.2,11.1,7,DC Fast Charger,Commuter
484,User_484,Hyundai Kona,85,Station_410,San Francisco,2024-01-21 03:00,2024-01-21 04:41,46.41,0.85,28.16,32.59,Morning,Wednesday,19.46,67.77,87.2,-6.9,5,Level 1,Long-Distance Traveler
485,User_485,Tesla Model 3,75,Station_422,New York,2024-01-21 04:00,2024-01-21 07:25,21.41,2.69,24.63,14.9,Morning,Tuesday,33.35,84.37,86.9,29.3,7,Level 1,Commuter
486,User_486,Chevy Bolt,100,Station_294,Los Angeles,2024-01-21 05:00,2024-01-21 06:19,55,1.25,23.09,36.97,Morning,Tuesday,57.08,88.93,11.2,3.2,7,DC Fast Charger,Casual Driver
487,User_487,Tesla Model 3,100,Station_246,Chicago,2024-01-21 06:00,2024-01-21 08:50,7.74,2.1,36.45,15.49,Evening,Saturday,77.59,99.58,101,-9.7,6,Level 2,Casual Driver
488,User_488,Chevy Bolt,62,Station_189,Houston,2024-01-21 07:00,2024-01-21 07:44,11.48,3.62,21.48,13.03,Night,Friday,35.54,91.08,267.4,-9.3,0,DC Fast Charger,Long-Distance Traveler
489,User_489,BMW i3,75,Station_44,Los Angeles,2024-01-21 08:00,2024-01-21 09:22,39.47,2.4,21.77,7.4,Evening,Friday,43.73,18.84,73.2,-2.1,3,Level 1,Casual Driver
490,User_490,Nissan Leaf,100,Station_86,Chicago,2024-01-21 09:00,2024-01-21 12:21,27.61,2.17,41.06,5.52,Evening,Sunday,27.55,68.85,95.5,34.2,6,Level 1,Casual Driver
491,User_491,Tesla Model 3,85,Station_44,Houston,2024-01-21 10:00,2024-01-21 10:37,15.25,3.31,6.76,1.64,Evening,Thursday,42.74,88.23,263.8,-2.3,5,Level 1,Commuter
492,User_492,Hyundai Kona,85,Station_330,Houston,2024-01-21 11:00,2024-01-21 12:43,45.07,1.71,41.03,7.4,Night,Sunday,51.66,92.06,76.5,37,6,Level 1,Long-Distance Traveler
493,User_493,BMW i3,100,Station_375,New York,2024-01-21 12:00,2024-01-21 13:15,10.16,1.52,41.18,6.57,Morning,Saturday,28.84,76.3,156.1,7.5,1,Level 2,Commuter
494,User_494,Tesla Model 3,75,Station_446,Los Angeles,2024-01-21 13:00,2024-01-21 14:38,55,3.48,34.58,36.06,Morning,Wednesday,42.7,60.69,2.9,22.3,1,DC Fast Charger,Commuter
495,User_495,Hyundai Kona,75,Station_378,Houston,2024-01-21 14:00,2024-01-21 16:23,64.87,3.23,38.99,5.2,Night,Tuesday,26.65,56.36,90.1,27.3,4,Level 1,Casual Driver
496,User_496,Tesla Model 3,50,Station_390,Houston,2024-01-21 15:00,2024-01-21 17:56,25.13,1.9,16.21,32.62,Night,Monday,25.68,94.53,127.4,40.3,4,Level 1,Commuter
497,User_497,Chevy Bolt,100,Station_145,Chicago,2024-01-21 16:00,2024-01-21 19:15,14.46,3.4,44.04,18.41,Afternoon,Thursday,14.15,64.61,55.7,1.8,2,Level 1,Long-Distance Traveler
498,User_498,Tesla Model 3,100,Station_51,New York,2024-01-21 17:00,2024-01-21 19:32,79.42,2.45,40.54,21.03,Morning,Wednesday,41.24,60.46,54.7,-0.4,6,DC Fast Charger,Casual Driver
499,User_499,Tesla Model 3,75,Station_242,San Francisco,2024-01-21 18:00,2024-01-21 20:48,44.42,2.34,19.66,6.19,Evening,Saturday,22.98,94.86,116.4,36.4,2,Level 1,Long-Distance Traveler
500,User_500,Tesla Model 3,105,Station_294,New York,2024-01-21 19:00,2024-01-21 21:26,74.02,2.69,31.7,16.63,Evening,Friday,37.01,80.97,171.7,17.9,5,DC Fast Charger,Long-Distance Traveler
501,User_501,BMW i3,85,Station_408,San Francisco,2024-01-21 20:00,2024-01-21 21:12,36.51,2.26,11.41,18.47,Morning,Saturday,70.63,79.49,272.3,11.1,5,Level 2,Long-Distance Traveler
502,User_502,Tesla Model 3,50,Station_51,Los Angeles,2024-01-21 21:00,2024-01-21 21:49,39.07,3.87,16.67,18.4,Night,Wednesday,76.15,88.86,110.7,18.6,5,Level 1,Long-Distance Traveler
503,User_503,Hyundai Kona,50,Station_266,Los Angeles,2024-01-21 22:00,2024-01-22 00:57,63.79,0.78,25.34,18.77,Afternoon,Saturday,35.17,92.9,208.1,22.7,2,Level 2,Commuter
504,User_504,Chevy Bolt,85,Station_120,Houston,2024-01-21 23:00,2024-01-21 23:50,67.45,0.85,45.02,28.34,Evening,Friday,36.07,61.53,277.5,20.7,0,DC Fast Charger,Casual Driver
505,User_505,Chevy Bolt,62,Station_200,Los Angeles,2024-01-22 00:00,2024-01-22 01:51,56.89,3,4.87,28.25,Afternoon,Wednesday,24.39,64.47,153.1,30,4,Level 2,Commuter
506,User_506,Tesla Model 3,75,Station_405,Houston,2024-01-22 01:00,2024-01-22 02:26,21.82,1.99,0,34.26,Evening,Monday,77.22,96.77,199.6,38.1,7,Level 1,Casual Driver
507,User_507,BMW i3,62,Station_248,New York,2024-01-22 02:00,2024-01-22 05:27,47.01,1.67,32.35,5.89,Evening,Sunday,27.33,82.11,18.7,15.7,6,Level 2,Commuter
508,User_508,BMW i3,75,Station_70,Los Angeles,2024-01-22 03:00,2024-01-22 04:43,73.62,3.51,25.28,24.75,Morning,Thursday,36.21,85.98,253.8,36.2,2,Level 2,Casual Driver
509,User_509,Hyundai Kona,85,Station_341,New York,2024-01-22 04:00,2024-01-22 06:07,0,1.49,35.5,23.11,Evening,Saturday,44.34,55.36,0,5.8,3,Level 2,Long-Distance Traveler
510,User_510,Tesla Model 3,51,Station_57,New York,2024-01-22 05:00,2024-01-22 08:03,41.94,2.54,11.34,23.05,Afternoon,Friday,18.61,79.1,192.8,-0.3,3,Level 2,Long-Distance Traveler
511,User_511,Chevy Bolt,50,Station_382,Los Angeles,2024-01-22 06:00,2024-01-22 09:07,37.16,2.51,16.71,34.26,Afternoon,Monday,43.85,85.04,178,26.5,7,Level 2,Commuter
512,User_512,BMW i3,75,Station_39,New York,2024-01-22 07:00,2024-01-22 10:50,34.66,3.18,20.94,8.05,Morning,Tuesday,27.06,96.57,207.7,5.4,2,DC Fast Charger,Commuter
513,User_513,Tesla Model 3,100,Station_472,Los Angeles,2024-01-22 08:00,2024-01-22 10:19,0,1.82,24.3,28.01,Evening,Monday,61.03,94.54,33.5,37.9,5,DC Fast Charger,Long-Distance Traveler
514,User_514,BMW i3,174,Station_289,Los Angeles,2024-01-22 09:00,2024-01-22 11:24,8.89,2.88,48.74,8.59,Afternoon,Monday,45.45,52.4,0,25.2,4,Level 1,Commuter
515,User_515,BMW i3,62,Station_443,Los Angeles,2024-01-22 10:00,2024-01-22 13:08,29.38,3.71,9.76,38.97,Night,Monday,53.31,57.52,269.4,26.4,7,DC Fast Charger,Commuter
516,User_516,Chevy Bolt,85,Station_18,San Francisco,2024-01-22 11:00,2024-01-22 12:11,6.54,0.48,0,38.99,Morning,Friday,67.81,60.72,91.9,30.1,2,DC Fast Charger,Casual Driver
517,User_517,Nissan Leaf,50,Station_440,New York,2024-01-22 12:00,2024-01-22 13:37,70.39,1.64,0,32.26,Night,Tuesday,112.49,70.28,188.3,-7.6,4,Level 1,Casual Driver
518,User_518,Hyundai Kona,62,Station_220,Chicago,2024-01-22 13:00,2024-01-22 16:38,16.08,3.27,36.73,69.41,Afternoon,Thursday,12.69,82.09,208.9,38.1,0,DC Fast Charger,Casual Driver
519,User_519,Hyundai Kona,75,Station_313,Los Angeles,2024-01-22 14:00,2024-01-22 17:38,7.56,1.5,43.23,28.52,Night,Monday,17.75,99.07,22.2,39.7,3,Level 1,Commuter
520,User_520,Chevy Bolt,54,Station_244,New York,2024-01-22 15:00,2024-01-22 16:39,15.81,0.73,7.18,30.31,Morning,Friday,74.09,67.42,53.3,22.8,7,Level 1,Long-Distance Traveler
521,User_521,BMW i3,85,Station_352,Houston,2024-01-22 16:00,2024-01-22 17:47,60.12,2.97,30.66,19.63,Night,Friday,30.1,86.76,205.6,34.6,6,DC Fast Charger,Long-Distance Traveler
522,User_522,Tesla Model 3,85,Station_460,Los Angeles,2024-01-22 17:00,2024-01-22 20:45,67.94,1.22,17.9,0.31,Afternoon,Thursday,46.18,57.47,109,5.5,3,Level 2,Long-Distance Traveler
523,User_523,BMW i3,50,Station_304,Los Angeles,2024-01-22 18:00,2024-01-22 19:59,70.04,2.93,32.41,16.58,Night,Sunday,19.34,87.55,149.7,-1.3,7,Level 1,Long-Distance Traveler
524,User_524,Chevy Bolt,85,Station_298,Chicago,2024-01-22 19:00,2024-01-22 21:20,68.56,0.62,6.33,13.37,Night,Wednesday,19.2,69.22,40.6,-7,1,Level 2,Casual Driver
525,User_525,Hyundai Kona,75,Station_283,San Francisco,2024-01-22 20:00,2024-01-22 22:21,36.57,1.59,46.27,23.29,Night,Tuesday,58.63,66,0,6.8,2,Level 1,Casual Driver
526,User_526,BMW i3,100,Station_74,San Francisco,2024-01-22 21:00,2024-01-22 23:12,20.45,0.92,26.5,9.32,Evening,Tuesday,57.96,73.66,200.2,7.5,1,DC Fast Charger,Commuter
527,User_527,Hyundai Kona,100,Station_110,Los Angeles,2024-01-22 22:00,2024-01-23 00:54,9.72,2.37,43.56,25.72,Afternoon,Saturday,17.34,75.08,101,5.9,4,Level 2,Long-Distance Traveler
528,User_528,Tesla Model 3,62,Station_180,New York,2024-01-22 23:00,2024-01-22 23:48,61.68,0.67,13.41,29.84,Night,Monday,86.67,87.84,277.8,37.4,6,Level 1,Commuter
529,User_529,Hyundai Kona,62,Station_426,Houston,2024-01-23 00:00,2024-01-23 03:28,28.58,0.98,18.89,36.56,Afternoon,Wednesday,25.49,91.47,268.5,17.7,3,DC Fast Charger,Long-Distance Traveler
530,User_530,Hyundai Kona,62,Station_32,Houston,2024-01-23 01:00,2024-01-23 02:39,21.13,3.9,32.29,10.73,Night,Sunday,44.71,79.2,72.4,-1.2,5,Level 2,Long-Distance Traveler
531,User_531,Nissan Leaf,85,Station_234,New York,2024-01-23 02:00,2024-01-23 03:32,46.77,0.9,1.47,36.7,Morning,Tuesday,18.36,58.13,122.1,6.3,7,DC Fast Charger,Commuter
532,User_532,Nissan Leaf,87,Station_282,Los Angeles,2024-01-23 03:00,2024-01-23 04:44,17.76,2.72,42.82,29.87,Morning,Sunday,17.02,77.28,175.1,28.1,0,DC Fast Charger,Casual Driver
533,User_533,Nissan Leaf,50,Station_25,Houston,2024-01-23 04:00,2024-01-23 07:57,79.39,2.71,19.14,21.85,Morning,Saturday,63.91,87.44,0,14.5,4,Level 2,Commuter
534,User_534,Hyundai Kona,100,Station_331,San Francisco,2024-01-23 05:00,2024-01-23 08:07,21.07,3.72,28.51,37.41,Night,Monday,37.97,66.65,222.3,5.9,7,Level 1,Commuter
535,User_535,Chevy Bolt,50,Station_279,New York,2024-01-23 06:00,2024-01-23 09:02,19.4,2.05,5.01,12.1,Afternoon,Wednesday,22.71,51.01,111.9,-9.3,6,Level 1,Long-Distance Traveler
536,User_536,Hyundai Kona,62,Station_226,Chicago,2024-01-23 07:00,2024-01-23 09:13,0,1.74,27.83,36.42,Morning,Friday,42.44,57.46,63.5,8.4,6,DC Fast Charger,Casual Driver
537,User_537,Chevy Bolt,85,Station_57,Los Angeles,2024-01-23 08:00,2024-01-23 09:44,44.87,1.59,41.42,34.24,Evening,Monday,39.5,81.21,63.2,7.1,3,Level 1,Commuter
538,User_538,Chevy Bolt,62,Station_180,New York,2024-01-23 09:00,2024-01-23 11:37,46.21,3.41,48.97,28.83,Morning,Wednesday,28.23,72.28,36.7,15.7,4,Level 2,Casual Driver
539,User_539,Nissan Leaf,85,Station_232,Houston,2024-01-23 10:00,2024-01-23 13:48,0,4.14,34.69,32.21,Morning,Thursday,49.72,75.85,0,-8.8,2,Level 2,Casual Driver
540,User_540,BMW i3,62,Station_382,Los Angeles,2024-01-23 11:00,2024-01-23 14:03,57.04,2.19,43.97,8.96,Evening,Tuesday,65.23,89.09,181,8.2,5,DC Fast Charger,Casual Driver
541,User_541,Tesla Model 3,62,Station_343,San Francisco,2024-01-23 12:00,2024-01-23 13:25,32.94,3.26,38.71,29.96,Morning,Sunday,57.61,73.14,29.2,-3.5,2,DC Fast Charger,Casual Driver
542,User_542,Nissan Leaf,75,Station_477,Los Angeles,2024-01-23 13:00,2024-01-23 13:51,63.02,1.33,8.56,17.57,Night,Monday,42.43,74.74,190.2,-2.8,9,Level 2,Long-Distance Traveler
543,User_543,Nissan Leaf,51,Station_287,Los Angeles,2024-01-23 14:00,2024-01-23 15:58,33.01,2.66,31.9,31.92,Night,Saturday,51.94,68.81,20.5,18.8,0,Level 2,Long-Distance Traveler
544,User_544,BMW i3,62,Station_64,San Francisco,2024-01-23 15:00,2024-01-23 15:48,56.62,1.26,0,37.14,Morning,Friday,57.72,88.57,107,28.9,4,DC Fast Charger,Long-Distance Traveler
545,User_545,Tesla Model 3,50,Station_455,San Francisco,2024-01-23 16:00,2024-01-23 19:08,53.17,0.63,19.15,26.69,Afternoon,Saturday,40.52,70.55,105.5,37.9,2,DC Fast Charger,Long-Distance Traveler
546,User_546,Hyundai Kona,50,Station_232,Los Angeles,2024-01-23 17:00,2024-01-23 17:55,51.87,3.86,28.75,20.19,Afternoon,Sunday,85.34,72.42,261.2,-0.2,4,Level 2,Long-Distance Traveler
547,User_547,Hyundai Kona,100,Station_289,San Francisco,2024-01-23 18:00,2024-01-23 21:19,64.31,2.47,33.31,14.2,Morning,Monday,42.86,96.57,232.1,-7.7,6,DC Fast Charger,Commuter
548,User_548,Nissan Leaf,75,Station_213,New York,2024-01-23 19:00,2024-01-23 22:18,4.29,2.46,38.84,41.87,Evening,Tuesday,16.67,66.47,107.4,-9,5,Level 1,Casual Driver
549,User_549,Tesla Model 3,85,Station_258,San Francisco,2024-01-23 20:00,2024-01-23 20:52,56.73,2.01,11.93,19.14,Night,Tuesday,37.88,62.64,288.2,10.6,6,Level 2,Long-Distance Traveler
550,User_550,Nissan Leaf,75,Station_18,San Francisco,2024-01-23 21:00,2024-01-23 22:16,44.91,0.89,16.75,32.16,Night,Wednesday,32.68,97.14,14.1,27.2,6,Level 2,Casual Driver
551,User_551,Chevy Bolt,85,Station_175,Los Angeles,2024-01-23 22:00,2024-01-23 22:42,13.88,2.16,46.76,9.89,Night,Saturday,68.86,76.93,193,37.3,7,DC Fast Charger,Long-Distance Traveler
552,User_552,Nissan Leaf,62,Station_417,New York,2024-01-23 23:00,2024-01-24 00:35,39.37,1.41,26.04,27.08,Morning,Saturday,85.47,86.87,79.8,27.3,5,DC Fast Charger,Long-Distance Traveler
553,User_553,Nissan Leaf,47,Station_229,Chicago,2024-01-24 00:00,2024-01-24 03:43,11.76,3.04,34.72,13.29,Night,Friday,14.29,70.95,272.9,-5.1,3,Level 2,Commuter
554,User_554,Hyundai Kona,100,Station_226,Chicago,2024-01-24 01:00,2024-01-24 03:53,49.9,2.4,44.05,37.87,Morning,Sunday,56.78,72.15,233.2,18,2,DC Fast Charger,Casual Driver
555,User_555,Hyundai Kona,85,Station_84,Houston,2024-01-24 02:00,2024-01-24 03:42,64.61,1.23,3.99,37.08,Morning,Wednesday,21.98,72.94,116.2,17.1,4,Level 1,Long-Distance Traveler
556,User_556,Hyundai Kona,50,Station_291,San Francisco,2024-01-24 03:00,2024-01-24 06:05,12.59,3.42,13.29,25.14,Afternoon,Friday,70.25,87.17,67.6,34.2,2,DC Fast Charger,Long-Distance Traveler
557,User_557,Chevy Bolt,75,Station_435,San Francisco,2024-01-24 04:00,2024-01-24 05:46,65.6,1.03,5.59,2.35,Evening,Monday,17.67,86.32,0,-9.3,1,Level 2,Commuter
558,User_558,Hyundai Kona,50,Station_370,New York,2024-01-24 05:00,2024-01-24 08:12,8.11,1.65,37.29,32.13,Evening,Monday,28.37,94.76,286.3,-8.5,2,DC Fast Charger,Casual Driver
559,User_559,Tesla Model 3,85,Station_246,Chicago,2024-01-24 06:00,2024-01-24 09:18,48.96,2.97,28.6,12.33,Evening,Saturday,68.69,85.61,122.8,6.7,4,Level 2,Casual Driver
560,User_560,BMW i3,62,Station_402,Houston,2024-01-24 07:00,2024-01-24 10:54,34.38,2.52,6.56,22.88,Night,Sunday,51.17,88.33,108.6,-9.8,7,Level 1,Long-Distance Traveler
561,User_561,Tesla Model 3,50,Station_110,New York,2024-01-24 08:00,2024-01-24 09:00,52.56,1.04,37.5,26.92,Afternoon,Wednesday,71.55,74.06,49.6,31.5,1,Level 2,Commuter
562,User_562,Tesla Model 3,62,Station_254,San Francisco,2024-01-24 09:00,2024-01-24 10:54,37.23,1.32,4.3,24.63,Afternoon,Sunday,66.89,90.57,207.2,9.7,6,Level 1,Commuter
563,User_563,Hyundai Kona,62,Station_88,Chicago,2024-01-24 10:00,2024-01-24 13:09,54.78,1.84,0,30.79,Morning,Thursday,64.23,61.69,204.7,26.5,4,Level 1,Long-Distance Traveler
564,User_564,BMW i3,75,Station_72,Houston,2024-01-24 11:00,2024-01-24 14:31,37.43,2.35,16.98,5.47,Afternoon,Tuesday,94.44,90.54,137,15.4,6,Level 1,Casual Driver
565,User_565,BMW i3,85,Station_381,Los Angeles,2024-01-24 12:00,2024-01-24 15:49,28.08,0.85,25.58,11.34,Morning,Sunday,25.39,91.35,145.8,28,5,Level 1,Long-Distance Traveler
566,User_566,BMW i3,62,Station_30,Chicago,2024-01-24 13:00,2024-01-24 14:28,79.79,1.45,0,15.68,Afternoon,Wednesday,79.82,74.13,286.6,1.1,4,Level 1,Casual Driver
567,User_567,Chevy Bolt,85,Station_172,Houston,2024-01-24 14:00,2024-01-24 15:10,75.62,1.75,16.79,30.05,Morning,Sunday,72.64,68.33,214.7,38.1,2,DC Fast Charger,Commuter
568,User_568,Hyundai Kona,85,Station_309,New York,2024-01-24 15:00,2024-01-24 17:21,48.58,3.59,1.72,22.02,Night,Wednesday,117.66,91.72,41.6,28.5,1,Level 1,Long-Distance Traveler
569,User_569,BMW i3,50,Station_394,Los Angeles,2024-01-24 16:00,2024-01-24 19:43,60.64,1.75,7.7,14.59,Afternoon,Monday,71.59,56.17,136,12.2,0,DC Fast Charger,Long-Distance Traveler
570,User_570,Chevy Bolt,75,Station_343,Houston,2024-01-24 17:00,2024-01-24 19:05,66.85,2.59,20.27,38.77,Evening,Tuesday,24.35,61.21,297.9,35.2,4,DC Fast Charger,Long-Distance Traveler
571,User_571,Nissan Leaf,62,Station_436,Houston,2024-01-24 18:00,2024-01-24 21:31,32.35,3.91,15.17,16.52,Morning,Sunday,71.05,83.01,254,11.7,1,DC Fast Charger,Casual Driver
572,User_572,Nissan Leaf,47,Station_177,San Francisco,2024-01-24 19:00,2024-01-24 22:17,0,0.95,3.58,19.07,Afternoon,Sunday,22.46,51.02,27.6,8.7,4,Level 2,Casual Driver
573,User_573,Chevy Bolt,15,Station_139,Chicago,2024-01-24 20:00,2024-01-24 22:31,67.71,3.92,13.86,33.84,Afternoon,Sunday,79.21,57.57,259.6,-2.7,0,Level 2,Commuter
574,User_574,Chevy Bolt,91,Station_194,San Francisco,2024-01-24 21:00,2024-01-25 00:05,8.38,2,40.18,11.68,Morning,Wednesday,75.62,76.11,283.7,18.4,3,Level 1,Casual Driver
575,User_575,Hyundai Kona,50,Station_186,Los Angeles,2024-01-24 22:00,2024-01-25 01:14,60.94,1.81,18.88,30.06,Afternoon,Sunday,81.44,66.37,88.3,1.9,4,DC Fast Charger,Casual Driver
576,User_576,Hyundai Kona,100,Station_218,Houston,2024-01-24 23:00,2024-01-25 01:14,0,0.56,21.46,15.09,Evening,Monday,30.14,85.01,61.7,16.3,2,Level 2,Long-Distance Traveler
577,User_577,Nissan Leaf,85,Station_164,San Francisco,2024-01-25 00:00,2024-01-25 03:42,0,0.42,13.14,19.95,Morning,Monday,49.35,81.13,55.8,23.2,5,DC Fast Charger,Commuter
578,User_578,BMW i3,85,Station_161,Chicago,2024-01-25 01:00,2024-01-25 02:43,7.6,0.81,0,5.58,Morning,Saturday,38.78,94.04,87.9,0.2,3,Level 2,Commuter
579,User_579,Nissan Leaf,85,Station_431,Los Angeles,2024-01-25 02:00,2024-01-25 05:32,70.54,2.48,42.1,19.81,Morning,Saturday,87.15,66.97,173.2,30.3,6,DC Fast Charger,Long-Distance Traveler
580,User_580,BMW i3,100,Station_13,New York,2024-01-25 03:00,2024-01-25 05:41,73.32,2.9,23.97,18.39,Morning,Wednesday,18.39,80.43,86.4,17.7,1,Level 2,Casual Driver
581,User_581,BMW i3,50,Station_296,San Francisco,2024-01-25 04:00,2024-01-25 06:08,62.87,2.92,15.49,10.01,Morning,Wednesday,33.81,61.34,112.9,1.9,4,Level 1,Casual Driver
582,User_582,Hyundai Kona,100,Station_89,Los Angeles,2024-01-25 05:00,2024-01-25 07:35,14.36,1.77,47.8,35.25,Evening,Monday,13.13,53.73,274.8,22,2,Level 1,Long-Distance Traveler
583,User_583,Tesla Model 3,85,Station_324,New York,2024-01-25 06:00,2024-01-25 08:47,74.79,1.88,21.11,10.34,Morning,Saturday,16.31,69.89,260,32.7,3,Level 1,Long-Distance Traveler
584,User_584,Tesla Model 3,75,Station_42,San Francisco,2024-01-25 07:00,2024-01-25 10:24,41.98,1.73,14.09,37.62,Evening,Sunday,14.26,60.36,156.7,15.6,5,DC Fast Charger,Casual Driver
585,User_585,Chevy Bolt,92,Station_403,Los Angeles,2024-01-25 08:00,2024-01-25 09:44,66.82,2.99,11.9,22.69,Evening,Sunday,76.66,84.9,108.9,36,5,Level 1,Commuter
586,User_586,Hyundai Kona,50,Station_210,Los Angeles,2024-01-25 09:00,2024-01-25 09:43,47.19,3.33,5.34,29.79,Evening,Wednesday,17.56,54.49,156.5,5.1,3,Level 1,Long-Distance Traveler
587,User_587,BMW i3,100,Station_229,San Francisco,2024-01-25 10:00,2024-01-25 11:07,46.3,2.15,10.6,13.9,Morning,Tuesday,72.23,84.04,89.6,9.9,7,Level 2,Casual Driver
588,User_588,Tesla Model 3,75,Station_350,Los Angeles,2024-01-25 11:00,2024-01-25 13:49,37.11,2.94,20.08,20.35,Evening,Monday,33.3,58.82,32.2,15.6,2,Level 2,Long-Distance Traveler
589,User_589,BMW i3,62,Station_275,Houston,2024-01-25 12:00,2024-01-25 13:14,71.98,1.06,23.65,32.02,Morning,Monday,63.1,64,103.9,21.5,5,Level 2,Commuter
590,User_590,Tesla Model 3,85,Station_442,San Francisco,2024-01-25 13:00,2024-01-25 15:54,0,3.74,22.13,31,Evening,Wednesday,45.03,62.32,254.5,-4,4,Level 1,Commuter
591,User_591,Tesla Model 3,50,Station_279,Los Angeles,2024-01-25 14:00,2024-01-25 17:57,45.13,2.02,0,10.68,Morning,Wednesday,51.05,75.88,193.9,2.9,3,Level 2,Casual Driver
592,User_592,Tesla Model 3,85,Station_251,New York,2024-01-25 15:00,2024-01-25 18:12,23.92,2.15,25.8,6.98,Afternoon,Wednesday,86.84,89.25,12,22.2,4,Level 2,Commuter
593,User_593,Hyundai Kona,85,Station_310,New York,2024-01-25 16:00,2024-01-25 19:43,40.63,2.75,25.77,9.17,Afternoon,Sunday,31.28,70.9,250.3,17.4,4,Level 1,Long-Distance Traveler
594,User_594,Nissan Leaf,62,Station_208,Houston,2024-01-25 17:00,2024-01-25 18:44,75.41,3.15,17.73,9.08,Evening,Sunday,32.03,101.61,93.8,12.5,0,Level 2,Commuter
595,User_595,BMW i3,62,Station_321,San Francisco,2024-01-25 18:00,2024-01-25 21:18,0,3.31,18.87,31.58,Night,Tuesday,47.88,66.78,55.9,10.7,7,DC Fast Charger,Casual Driver
596,User_596,Hyundai Kona,75,Station_140,Los Angeles,2024-01-25 19:00,2024-01-25 22:44,36.49,0.7,5.95,23.36,Night,Monday,64.23,76.17,242,36,2,Level 2,Long-Distance Traveler
597,User_597,Hyundai Kona,85,Station_280,Los Angeles,2024-01-25 20:00,2024-01-25 20:58,67.56,2.81,8.97,37.67,Afternoon,Thursday,69.31,96.94,145.7,35.8,7,DC Fast Charger,Commuter
598,User_598,Hyundai Kona,75,Station_34,New York,2024-01-25 21:00,2024-01-25 21:47,52.57,3.27,4.71,12.33,Evening,Tuesday,89.1,82.22,165.5,16.5,5,Level 2,Commuter
599,User_599,Hyundai Kona,85,Station_309,Houston,2024-01-25 22:00,2024-01-25 22:49,28.28,2.69,13.23,24.96,Evening,Tuesday,62.57,88.36,190.7,12.4,0,Level 2,Commuter
600,User_600,Hyundai Kona,62,Station_392,New York,2024-01-25 23:00,2024-01-25 23:43,28.87,1.15,32.83,46.06,Evening,Sunday,81.27,95.97,210.3,30.9,4,DC Fast Charger,Casual Driver
601,User_601,Chevy Bolt,85,Station_18,New York,2024-01-26 00:00,2024-01-26 03:11,13.12,3.54,0,25.8,Night,Saturday,5.07,77.78,213.7,32.1,1,Level 1,Casual Driver
602,User_602,BMW i3,50,Station_57,Houston,2024-01-26 01:00,2024-01-26 04:26,21.42,0.73,9.19,28.07,Afternoon,Monday,86.49,52.98,74.4,12,7,DC Fast Charger,Commuter
603,User_603,Hyundai Kona,100,Station_112,San Francisco,2024-01-26 02:00,2024-01-26 03:23,45.12,3.95,4.27,7.07,Evening,Sunday,13.58,76.37,162.8,-3.9,0,Level 1,Long-Distance Traveler
604,User_604,BMW i3,62,Station_5,Los Angeles,2024-01-26 03:00,2024-01-26 04:00,26.29,1.78,3.59,33.69,Afternoon,Thursday,40.48,69.67,177.8,32.1,2,Level 2,Commuter
605,User_605,Chevy Bolt,75,Station_410,San Francisco,2024-01-26 04:00,2024-01-26 05:27,51.64,0.78,14.61,13.48,Afternoon,Monday,32.41,78.64,277.7,31.3,0,Level 1,Long-Distance Traveler
606,User_606,Chevy Bolt,85,Station_414,Chicago,2024-01-26 05:00,2024-01-26 07:13,44.82,1.04,12.55,32.94,Morning,Tuesday,66.4,88.7,174.9,-6.2,2,Level 1,Long-Distance Traveler
